id,title,author,devlogs,hours,followers,url
1513,My first slack bot!,@rlritteriv,0,0,0,https://stardance.hackclub.com/projects/1513
1514,My first slack bot!,@Debu,0,0,0,https://stardance.hackclub.com/projects/1514
1516,Untitled,@zredmask,0,0,0,https://stardance.hackclub.com/projects/1516
1517,My first slack bot!,@Atefi,0,0,0,https://stardance.hackclub.com/projects/1517
1518,My awesome macropad!,@amishichopra,0,0,0,https://stardance.hackclub.com/projects/1518
1519,My awesome macropad!,@c,0,0,0,https://stardance.hackclub.com/projects/1519
1520,My first slack bot!,@abdullahmir2010_8,0,0,0,https://stardance.hackclub.com/projects/1520
1521,CogniCO2,@piyushpitre,0,0,0,https://stardance.hackclub.com/projects/1521
1522,My first slack bot!,@notmuzaff,0,0,0,https://stardance.hackclub.com/projects/1522
1523,My awesome macropad!,@siddharthsinghchauhan19,0,0,0,https://stardance.hackclub.com/projects/1523
1524,The decompil.in website,@enrique,0,0,0,https://stardance.hackclub.com/projects/1524
1525,Untitled project,@Unredix,0,0,0,https://stardance.hackclub.com/projects/1525
1526,My awesome macropad!,@AstroBlue94,0,0,0,https://stardance.hackclub.com/projects/1526
1527,My awesome macropad!,@notmuzaff,0,0,0,https://stardance.hackclub.com/projects/1527
1528,My first slack bot!,@pratapjungkarki233,0,0,0,https://stardance.hackclub.com/projects/1528
1529,My first slack bot!,@Nagham,0,0,0,https://stardance.hackclub.com/projects/1529
1530,My first slack bot!,@Idontquitgame,0,0,0,https://stardance.hackclub.com/projects/1530
1531,My awesome macropad!,@aaradhymathur276,0,0,0,https://stardance.hackclub.com/projects/1531
1532,FRC Scouting Form,@Matthew,2,11,0,https://stardance.hackclub.com/projects/1532
1533,Untitled,@Hattie,0,0,0,https://stardance.hackclub.com/projects/1533
1534,My first slack bot!,@huzaifa,0,0,0,https://stardance.hackclub.com/projects/1534
1535,code vulnerability detector,@rohit_programmer12,0,0,0,https://stardance.hackclub.com/projects/1535
1536,Oreo robot dog,@Adarsh,0,0,0,https://stardance.hackclub.com/projects/1536
1537,ChicagoEvents,@TGStardancer,0,0,0,https://stardance.hackclub.com/projects/1537
1538,AR,@AHHH,0,0,0,https://stardance.hackclub.com/projects/1538
1539,Elden Ring Survival,@levidrossmann,1,1,0,https://stardance.hackclub.com/projects/1539
1540,ISS Live Tracker,@anshumanmishra441688,0,0,,https://stardance.hackclub.com/projects/1540
1541,My first slack bot!,@solomonmuwongeofficial,0,0,0,https://stardance.hackclub.com/projects/1541
1542,My awesome macropad!,@Kendra,0,0,0,https://stardance.hackclub.com/projects/1542
1543,Pinboard,@harshitchaturvedy,0,0,0,https://stardance.hackclub.com/projects/1543
1544,Untitled,@mtanu2017,0,0,0,https://stardance.hackclub.com/projects/1544
1545,Untitled,@nsbflash11,0,0,0,https://stardance.hackclub.com/projects/1545
1546,Space themed game,@will_exe,0,0,0,https://stardance.hackclub.com/projects/1546
1547,My awesome macropad!,@aryangupta_062008,0,0,0,https://stardance.hackclub.com/projects/1547
1548,My awesome macropad!,@Mike0946_737,0,0,0,https://stardance.hackclub.com/projects/1548
1549,Game style Atari,@Batatinha,0,0,0,https://stardance.hackclub.com/projects/1549
1550,Desktop Magnet spinner,@LinkDeV,0,0,0,https://stardance.hackclub.com/projects/1550
1551,Oled display flap watch,@Riday,0,0,0,https://stardance.hackclub.com/projects/1551
1552,My awesome macropad!,@NarasimhaV,0,0,0,https://stardance.hackclub.com/projects/1552
1553,Untitled project,@mikaelogane,0,0,0,https://stardance.hackclub.com/projects/1553
1554,My first slack bot!,@Obscure_Bison5777,0,0,0,https://stardance.hackclub.com/projects/1554
1555,My first slack bot!,@Astronaut_ag,0,0,0,https://stardance.hackclub.com/projects/1555
1556,PHNTSMGR ver.0,@aeroghurt,0,0,0,https://stardance.hackclub.com/projects/1556
1557,My first slack bot!,@student_homar66,0,0,0,https://stardance.hackclub.com/projects/1557
1558,Robotic Arm,@irim7538,1,1,0,https://stardance.hackclub.com/projects/1558
1559,Survive,@Mj,0,0,0,https://stardance.hackclub.com/projects/1559
1560,Friction,@Goutham,0,0,0,https://stardance.hackclub.com/projects/1560
1561,My awesome macropad!,@Nasir,0,0,0,https://stardance.hackclub.com/projects/1561
1562,SuperNewRoles,@yoking,1,11,0,https://stardance.hackclub.com/projects/1562
1563,Untitled,@atharv_jadhav,0,0,0,https://stardance.hackclub.com/projects/1563
1564,My Project,@n1tya_k,0,0,0,https://stardance.hackclub.com/projects/1564
1565,SoftMart,@jathin,1,2,0,https://stardance.hackclub.com/projects/1565
1566,atmega328p emulator,@CoCoCola,1,1,0,https://stardance.hackclub.com/projects/1566
1567,South Barnegat Bay Onshore Wind Model Prediction with the Use of Long Short-Term Memory Neural Networks,@Krupam,0,0,0,https://stardance.hackclub.com/projects/1567
1568,QR Code Reader,@x_nhl0,0,0,0,https://stardance.hackclub.com/projects/1568
1569,My awesome macropad!,@YashKash,0,0,0,https://stardance.hackclub.com/projects/1569
1570,Diy speaker,@Gmegax,0,0,0,https://stardance.hackclub.com/projects/1570
1571,Robocup RMRC robot,@selleryw26,0,0,0,https://stardance.hackclub.com/projects/1571
1572,My awesome macropad!,@Ezra,0,0,0,https://stardance.hackclub.com/projects/1572
1573,My awesome macropad!,@Leonhard,0,0,0,https://stardance.hackclub.com/projects/1573
1574,random rogue like video game,@bracdyn,0,0,0,https://stardance.hackclub.com/projects/1574
1575,My first slack bot!,@Melis,0,0,0,https://stardance.hackclub.com/projects/1575
1576,pulsar862,@aysima,0,0,0,https://stardance.hackclub.com/projects/1576
1577,My awesome macropad!,@harshitchaturvedy,0,0,0,https://stardance.hackclub.com/projects/1577
1578,Untitled project,@Nihtahli,0,0,0,https://stardance.hackclub.com/projects/1578
1579,HiL-Flight-Controller-Core-Verilog,@hazard,0,0,0,https://stardance.hackclub.com/projects/1579
1580,Easy to learn c guide,@hamstermind,0,0,0,https://stardance.hackclub.com/projects/1580
1581,My awesome macropad!,@Ayushi,0,0,0,https://stardance.hackclub.com/projects/1581
1582,My first slack bot!,@dk,0,0,0,https://stardance.hackclub.com/projects/1582
1583,Untitled project,@NOCTULLA,0,0,0,https://stardance.hackclub.com/projects/1583
1584,My awesome macropad!,@comodo,0,0,0,https://stardance.hackclub.com/projects/1584
1585,FIFA WC AKINATOR,@ekhaliq,0,0,0,https://stardance.hackclub.com/projects/1585
1586,My awesome macropad!,@adeesha,0,0,0,https://stardance.hackclub.com/projects/1586
1587,Ultimate OI Help,@visharadupadhyay,0,0,0,https://stardance.hackclub.com/projects/1587
1588,My first slack bot!,@Boody,0,0,0,https://stardance.hackclub.com/projects/1588
1589,Flouris,@Ayushi,0,0,0,https://stardance.hackclub.com/projects/1589
1590,My first slack bot!,@nischay,0,0,0,https://stardance.hackclub.com/projects/1590
1591,cake game,@yashwaghmare9766,0,0,0,https://stardance.hackclub.com/projects/1591
1592,Some random game,@bawad2,0,0,0,https://stardance.hackclub.com/projects/1592
1593,My slack bot!,@Unknown,0,0,0,https://stardance.hackclub.com/projects/1593
1594,My first slack bot!,@Agrim_Daga,0,0,0,https://stardance.hackclub.com/projects/1594
1595,My first slack bot!,@Elijah,0,0,0,https://stardance.hackclub.com/projects/1595
1596,My first slack bot!,@bawad2,0,0,0,https://stardance.hackclub.com/projects/1596
1597,Downfall (Roblox Game),@keteaonksmith2009,1,4,0,https://stardance.hackclub.com/projects/1597
1598,Radio,@MonkeyMoose,0,0,0,https://stardance.hackclub.com/projects/1598
1599,Selection pro,@rohitmaurya,0,0,0,https://stardance.hackclub.com/projects/1599
1600,My awesome macropad!,@kimberlyz,0,0,0,https://stardance.hackclub.com/projects/1600
1601,The House App,@OrigamiKing3612,4,25,0,https://stardance.hackclub.com/projects/1601
1602,My awesome macropad!,@efayeliu,0,0,0,https://stardance.hackclub.com/projects/1602
1603,Multi Purpose Macropad,@hartj29,0,0,0,https://stardance.hackclub.com/projects/1603
1604,My awesome macropad!,@Zebrak,0,0,0,https://stardance.hackclub.com/projects/1604
1605,My awesome macropad!,@hihackclub9,0,0,0,https://stardance.hackclub.com/projects/1605
1606,My awesome macropad!,@Kaan,0,0,0,https://stardance.hackclub.com/projects/1606
1607,My first slack bot!,@Ujali,0,0,0,https://stardance.hackclub.com/projects/1607
1608,Gbox,@janekmusin,3,10,0,https://stardance.hackclub.com/projects/1608
1609,My first slack bot!,@Hafsaa,0,0,0,https://stardance.hackclub.com/projects/1609
1610,My first slack bot!,@arav_sharma,0,0,0,https://stardance.hackclub.com/projects/1610
1611,My first slack bot!,@Dj,0,0,0,https://stardance.hackclub.com/projects/1611
1612,Platformia,@littl3wolf11,0,0,0,https://stardance.hackclub.com/projects/1612
1613,Astar AI,@andani,0,0,0,https://stardance.hackclub.com/projects/1613
1614,Untitled project,@raven,0,0,0,https://stardance.hackclub.com/projects/1614
1615,a website!!,@zazzie,1,1,0,https://stardance.hackclub.com/projects/1615
1616,cdn,@co,0,0,0,https://stardance.hackclub.com/projects/1616
1617,Untitled,@Layla,0,0,0,https://stardance.hackclub.com/projects/1617
1618,_,@NJLD,0,0,0,https://stardance.hackclub.com/projects/1618
1619,Untitled project,@Mike1210,0,0,0,https://stardance.hackclub.com/projects/1619
1620,My first slack bot!,@Kaan,0,0,0,https://stardance.hackclub.com/projects/1620
1621,My awesome macropad!,@Franzi,0,0,0,https://stardance.hackclub.com/projects/1621
1622,My first slack bot!,@itsmarioo,0,0,0,https://stardance.hackclub.com/projects/1622
1623,Master the Art of Parkour,@Pedrojrv,0,0,0,https://stardance.hackclub.com/projects/1623
1624,Free Research Access Hub,@mkang,0,0,0,https://stardance.hackclub.com/projects/1624
1625,My awesome macropad!,@TGStardancer,0,0,0,https://stardance.hackclub.com/projects/1625
1626,a small satelite but for land,@ekamwadhwa2004,0,0,0,https://stardance.hackclub.com/projects/1626
1627,My awesome macropad!,@Doubl-E,0,0,0,https://stardance.hackclub.com/projects/1627
1628,Virmesh - A New Decentralized Metaverse,@yoking,0,0,0,https://stardance.hackclub.com/projects/1628
1629,My first slack bot!,@Plix,0,0,0,https://stardance.hackclub.com/projects/1629
1630,My awesome macropad!,@Scam-prevention-center,0,0,0,https://stardance.hackclub.com/projects/1630
1631,My first slack bot!,@Yashuuu,0,0,0,https://stardance.hackclub.com/projects/1631
1632,Steam Engine✌️,@aniketxraj15,0,0,0,https://stardance.hackclub.com/projects/1632
1633,My awesome macropad!,@itsmarioo,0,0,0,https://stardance.hackclub.com/projects/1633
1634,Untitled project,@Aasrith,0,0,0,https://stardance.hackclub.com/projects/1634
1635,Mission driven mars rover in Fusion 360,@Yifan,1,15,0,https://stardance.hackclub.com/projects/1635
1636,My cooking Recipes,@ReubenPaulClarance,1,2,0,https://stardance.hackclub.com/projects/1636
1637,Re zero,@muthalamchiraabhishek,0,0,0,https://stardance.hackclub.com/projects/1637
1638,My awesome macropad!,@Winston,0,0,0,https://stardance.hackclub.com/projects/1638
1639,My first slack bot!,@LRajesh0309,0,0,0,https://stardance.hackclub.com/projects/1639
1640,My awesome macropad!,@kumaraaruush,0,0,0,https://stardance.hackclub.com/projects/1640
1641,My first slack bot!,@Yashasvi,0,0,0,https://stardance.hackclub.com/projects/1641
1642,My first slack bot!,@sp2028,0,0,0,https://stardance.hackclub.com/projects/1642
1643,My first slack bot!,@climbingviolet,0,0,0,https://stardance.hackclub.com/projects/1643
1644,My first slack bot!,@AmanYadav,2,2,0,https://stardance.hackclub.com/projects/1644
1645,Untitled,@dragonrage778,0,0,0,https://stardance.hackclub.com/projects/1645
1646,idk,@felix,0,0,0,https://stardance.hackclub.com/projects/1646
1647,My awesome macropad!,@areeba_aazam27,0,0,0,https://stardance.hackclub.com/projects/1647
1648,Untitled,@Yifan,0,0,0,https://stardance.hackclub.com/projects/1648
1649,JAK Website,@Joor,2,18,0,https://stardance.hackclub.com/projects/1649
1650,My awesome macropad!,@bloomingfury,0,0,0,https://stardance.hackclub.com/projects/1650
1651,Untitled project,@kumaraaruush,0,0,0,https://stardance.hackclub.com/projects/1651
1652,Scout rover,@samgracie,1,1,0,https://stardance.hackclub.com/projects/1652
1653,Semi autonomous voice control,@shaurya11_baitule,0,0,0,https://stardance.hackclub.com/projects/1653
1654,It's Not Copper Tools,@glacialSkyfarer,1,1,0,https://stardance.hackclub.com/projects/1654
1655,My awesome macropad!,@tanyab,0,0,0,https://stardance.hackclub.com/projects/1655
1656,Drone,@Nidarsana,0,0,0,https://stardance.hackclub.com/projects/1656
1657,Untitled,@Ctrl-glitch,0,0,0,https://stardance.hackclub.com/projects/1657
1658,Introduction,@palebriarnemesis,0,0,0,https://stardance.hackclub.com/projects/1658
1659,Hackpad project,@nautrw,0,0,0,https://stardance.hackclub.com/projects/1659
1660,My awesome macropad!,@aronlikescats,0,0,0,https://stardance.hackclub.com/projects/1660
1661,Timing LED,@Dev_Programming,0,0,0,https://stardance.hackclub.com/projects/1661
1662,Speach to to-do,@heesenfaas,0,0,0,https://stardance.hackclub.com/projects/1662
1663,Morse Master,@jesko,0,0,0,https://stardance.hackclub.com/projects/1663
1664,My first slack bot!,@shakir,0,0,0,https://stardance.hackclub.com/projects/1664
1665,Untitled,@Noodleman,0,0,0,https://stardance.hackclub.com/projects/1665
1666,Robotic Iterations (IRD),@NoFace458LDC,0,0,0,https://stardance.hackclub.com/projects/1666
1667,My awesome macropad!,@TrafficCone,0,0,0,https://stardance.hackclub.com/projects/1667
1668,............,@teocza,0,0,0,https://stardance.hackclub.com/projects/1668
1669,Untitled project,@Emre,0,0,0,https://stardance.hackclub.com/projects/1669
1670,My first slack bot!,@Dano,0,0,0,https://stardance.hackclub.com/projects/1670
1671,Untitled,@MonkeyMoose,0,0,0,https://stardance.hackclub.com/projects/1671
1672,Untitled project,@TNT_20202,0,0,0,https://stardance.hackclub.com/projects/1672
1673,My first slack bot!,@kanda,0,0,0,https://stardance.hackclub.com/projects/1673
1674,My awesome macropad!,@izaz,0,0,0,https://stardance.hackclub.com/projects/1674
1675,My awesome macropad!,@Justin,0,0,0,https://stardance.hackclub.com/projects/1675
1676,QDel: Simulate different order delivey models,@ronit_serva,3,7,0,https://stardance.hackclub.com/projects/1676
1677,fifa-card-maker,@goodaysarecomingsoon,1,0,0,https://stardance.hackclub.com/projects/1677
1678,My first slack bot!,@CH0COL4TEM1LK,0,0,0,https://stardance.hackclub.com/projects/1678
1679,Hangman Website,@shreem,0,0,0,https://stardance.hackclub.com/projects/1679
1680,About Me website!,@moonlit_faeriez,0,0,0,https://stardance.hackclub.com/projects/1680
1681,Cyber Game Engine,@Cy,9,22,0,https://stardance.hackclub.com/projects/1681
1682,My awesome macropad!,@CowboyMac,0,0,0,https://stardance.hackclub.com/projects/1682
1683,R.E.S.T.R.I.C.T.E.D.,@constxntine,0,0,0,https://stardance.hackclub.com/projects/1683
1684,----,@glacialSkyfarer,0,0,0,https://stardance.hackclub.com/projects/1684
1685,costoum mp3 player,@khwaishdoshi_,0,0,0,https://stardance.hackclub.com/projects/1685
1686,My first slack bot!,@utkarshaggarwal,0,0,0,https://stardance.hackclub.com/projects/1686
1687,AI Chatbot,@Kaan,0,0,0,https://stardance.hackclub.com/projects/1687
1688,My first slack bot!,@Emre,0,0,0,https://stardance.hackclub.com/projects/1688
1689,RoboScoutAI,@mithbhasker,0,0,0,https://stardance.hackclub.com/projects/1689
1690,My awesome macropad!,@Whencat,0,0,0,https://stardance.hackclub.com/projects/1690
1691,Untitled,@lovefromjulia,0,0,0,https://stardance.hackclub.com/projects/1691
1692,My awesome macropad!,@lovefromjulia,0,0,0,https://stardance.hackclub.com/projects/1692
1693,My first slack bot!,@bachwumpus,0,0,0,https://stardance.hackclub.com/projects/1693
1694,My awesome macropad!,@atharvmandawkar31,0,0,0,https://stardance.hackclub.com/projects/1694
1695,My first slack bot!,@bloomingfury,0,0,0,https://stardance.hackclub.com/projects/1695
1696,My awesome macropad!,@manishtula,0,0,0,https://stardance.hackclub.com/projects/1696
1697,The Solar System Catalogue,@Dhrupad,0,0,0,https://stardance.hackclub.com/projects/1697
1698,game,@Rishi,0,0,0,https://stardance.hackclub.com/projects/1698
1699,My awesome macropad!,@keteaonksmith2009,0,0,0,https://stardance.hackclub.com/projects/1699
1700,My awesome macropad!,@dvy,0,0,0,https://stardance.hackclub.com/projects/1700
1701,Ay'a Yolculuk,@Osmanolmez27,0,0,0,https://stardance.hackclub.com/projects/1701
1702,My first slack bot!,@Gokul,1,0,0,https://stardance.hackclub.com/projects/1702
1703,My first slack bot!,@yangstyy,0,0,0,https://stardance.hackclub.com/projects/1703
1704,My awesome macropad!,@rohit_programmer12,0,0,0,https://stardance.hackclub.com/projects/1704
1705,My awesome macropad!,@cetinkayametehan499,0,0,0,https://stardance.hackclub.com/projects/1705
1706,Endian Online,@Kolin63,0,0,0,https://stardance.hackclub.com/projects/1706
1707,My awesome macropad!,@Ibu,0,0,0,https://stardance.hackclub.com/projects/1707
1708,Metadata Extractor,@Pianocraft1YT,1,2,0,https://stardance.hackclub.com/projects/1708
1709,My first slack bot!,@fkurt97,0,0,0,https://stardance.hackclub.com/projects/1709
1710,My first slack bot!,@arya,0,0,0,https://stardance.hackclub.com/projects/1710
1711,autonomous rover,@Minh,1,0,0,https://stardance.hackclub.com/projects/1711
1712,Flower Learner,@iris15,2,2,0,https://stardance.hackclub.com/projects/1712
